DATE COMMITTED,TIME COMMITTED,CRIME,ADDRESS
18/05/2017,5:30:00 AM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
18/07/2017,11:40:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
22/07/2017,4:30:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
02/08/2017,11:20:00 PM,"CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property)","Pila , Santa Clara Sur (Pob.)"
02/09/2017,7:00:00 PM,FRUSTRATED - HOMICIDE -RPC Art. 249  (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
24/09/2017,7:30:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
01/10/2017,9:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
05/10/2017,5:45:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
17/10/2017,2:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
26/10/2017,9:50:00 PM,"CONSUMMATED - COMPREHENSIVE LAW ON FIREARMS AND AMMUNITION -RA 10591 (covers RA 9516, RA 8294 and PD 1866) (Republic Act),CONSUMMATED - ALARMS AND SCANDALS -RPC Art. 155  (Crimes Against Popular Representation)","Pila , Santa Clara Sur (Pob.)"
29/10/2017,1:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
30/10/2017,6:24:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
30/10/2017,12:45:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
15/11/2017,4:22:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
18/11/2017,8:40:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
19/11/2017,5:00:00 PM,FRUSTRATED - HOMICIDE -RPC Art. 249  (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
28/11/2017,7:50:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
27/11/2017,12:45:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
08/12/2017,4:45:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
04/01/2018,11:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
05/01/2018,5:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
09/01/2018,10:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
10/01/2018,1:00:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
11/01/2018,3:40:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
11/01/2018,7:45:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
16/01/2018,6:40:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
05/02/2018,11:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
06/02/2018,6:20:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
05/03/2018,2:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
19/03/2018,2:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
16/03/2018,1:20:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
03/04/2018,2:44:00 AM,"CONSUMMATED - SERIOUS PHYSICAL INJURIES -RPC Art. 263  (Crimes Against Persons),CONSUMMATED - MALICIOUS MISCHIEF -RPC Art. 327 (Crimes Against Property)","Pila , Santa Clara Sur (Pob.)"
03/04/2018,2:44:00 AM,"CONSUMMATED - SERIOUS PHYSICAL INJURIES -RPC Art. 263  (Crimes Against Persons),CONSUMMATED - MALICIOUS MISCHIEF -RPC Art. 327 (Crimes Against Property)","Pila , Santa Clara Sur (Pob.)"
03/04/2018,2:44:00 AM,"CONSUMMATED - SERIOUS PHYSICAL INJURIES -RPC Art. 263  (Crimes Against Persons),CONSUMMATED - MALICIOUS MISCHIEF -RPC Art. 327 (Crimes Against Property)","Pila , Santa Clara Sur (Pob.)"
20/04/2018,7:10:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
22/04/2018,4:20:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
27/04/2018,5:00:00 PM,CONSUMMATED - ROBBERY -RPC Art. 293  (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
09/05/2018,2:05:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
11/05/2018,6:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
13/05/2018,4:00:00 PM,CONSUMMATED - GRAVE THREATS -RPC Art. 282  (Crimes Against Personal Liberty And Security),"Pila , Santa Clara Sur (Pob.)"
13/05/2018,4:00:00 PM,CONSUMMATED - GRAVE THREATS -RPC Art. 282  (Crimes Against Personal Liberty And Security),"Pila , Santa Clara Sur (Pob.)"
10/05/2018,12:30:00 PM,"CONSUMMATED - AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF PRESIDENTIAL DECREE NO. 1602, AND FOR OTHER PURPOSES-RA 9287 amending pd 1602 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
10/05/2018,12:30:00 PM,"CONSUMMATED - AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF PRESIDENTIAL DECREE NO. 1602, AND FOR OTHER PURPOSES-RA 9287 amending pd 1602 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
10/05/2018,12:30:00 PM,"CONSUMMATED - AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF PRESIDENTIAL DECREE NO. 1602, AND FOR OTHER PURPOSES-RA 9287 amending pd 1602 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
10/05/2018,12:30:00 PM,"CONSUMMATED - AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF PRESIDENTIAL DECREE NO. 1602, AND FOR OTHER PURPOSES-RA 9287 amending pd 1602 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
23/06/2018,7:20:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
24/06/2018,8:50:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
01/07/2018,12:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
08/07/2018,7:20:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
14/02/2018,10:00:00 AM,CONSUMMATED - INTRIGUING AGAINST HONOR -RPC Art. 364  (Crimes Against Honor),"Pila , Santa Clara Sur (Pob.)"
11/08/2018,9:50:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
28/08/2018,8:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
09/09/2018,3:55:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
13/09/2018,3:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
23/09/2018,9:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
03/07/2018,11:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
02/11/2018,1:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
08/11/2018,3:00:00 AM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
09/11/2018,11:05:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
04/12/2018,5:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
08/12/2018,9:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
24/12/2018,11:23:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
25/12/2018,8:40:00 PM,FRUSTRATED - HOMICIDE -RPC Art. 249  (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
19/01/2019,6:25:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
21/01/2019,5:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
21/01/2019,5:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
06/02/2019,5:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
07/02/2019,7:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
10/02/2019,5:00:00 PM,CONSUMMATED - ANTI-GAMBLING LAW -PD 1602  (Presedential Decree),"Pila , Santa Clara Sur (Pob.)"
10/02/2019,5:00:00 PM,CONSUMMATED - ANTI-GAMBLING LAW -PD 1602  (Presedential Decree),"Pila , Santa Clara Sur (Pob.)"
10/02/2019,5:00:00 PM,CONSUMMATED - ANTI-GAMBLING LAW -PD 1602  (Presedential Decree),"Pila , Santa Clara Sur (Pob.)"
10/02/2019,5:00:00 PM,CONSUMMATED - ANTI-GAMBLING LAW -PD 1602  (Presedential Decree),"Pila , Santa Clara Sur (Pob.)"
10/02/2019,5:00:00 PM,CONSUMMATED - ANTI-GAMBLING LAW -PD 1602  (Presedential Decree),"Pila , Santa Clara Sur (Pob.)"
10/02/2019,5:00:00 PM,CONSUMMATED - ANTI-GAMBLING LAW -PD 1602  (Presedential Decree),"Pila , Santa Clara Sur (Pob.)"
10/02/2019,5:00:00 PM,CONSUMMATED - ANTI-GAMBLING LAW -PD 1602  (Presedential Decree),"Pila , Santa Clara Sur (Pob.)"
16/02/2019,7:00:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
20/02/2019,5:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
10/03/2019,8:10:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
28/03/2019,12:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
04/04/2019,12:30:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
15/04/2019,12:30:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
19/04/2019,1:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act),CONSUMMATED - DIRECT ASSAULTS -RPC Art. 148  (Crimes Against Popular Representation)","Pila , Santa Clara Sur (Pob.)"
19/04/2019,1:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act),CONSUMMATED - DIRECT ASSAULTS -RPC Art. 148  (Crimes Against Popular Representation)","Pila , Santa Clara Sur (Pob.)"
19/04/2019,1:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act),CONSUMMATED - DIRECT ASSAULTS -RPC Art. 148  (Crimes Against Popular Representation)","Pila , Santa Clara Sur (Pob.)"
26/02/2019,8:30:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
09/05/2019,6:30:00 PM,CONSUMMATED - SERIOUS PHYSICAL INJURIES -RPC Art. 263  (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
22/05/2019,2:40:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
22/05/2019,6:00:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
24/05/2019,3:00:00 AM,CONSUMMATED - THEFT -RPC Art. 308 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
23/05/2019,3:00:00 PM,"CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property)","Pila , Santa Clara Sur (Pob.)"
28/05/2019,11:30:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
01/06/2019,11:25:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
08/06/2019,2:50:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
08/06/2019,5:45:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
11/07/2019,4:00:00 PM,"CONSUMMATED - AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF PRESIDENTIAL DECREE NO. 1602, AND FOR OTHER PURPOSES-RA 9287 amending pd 1602 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
11/07/2019,4:00:00 PM,"CONSUMMATED - AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF PRESIDENTIAL DECREE NO. 1602, AND FOR OTHER PURPOSES-RA 9287 amending pd 1602 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
11/07/2019,4:00:00 PM,"CONSUMMATED - AN ACT INCREASING THE PENALTIES FOR ILLEGAL NUMBERS GAMES, AMENDING CERTAIN PROVISIONS OF PRESIDENTIAL DECREE NO. 1602, AND FOR OTHER PURPOSES-RA 9287 amending pd 1602 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
11/07/2019,9:00:00 PM,"CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property)","Pila , Santa Clara Sur (Pob.)"
29/07/2019,7:50:00 AM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
13/08/2019,9:00:00 PM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
03/09/2019,12:20:00 AM,"CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - SALE, TRADING, ADMINISTRATION, DISPENSATION, DELIVERY, DISTRIBUTION AND TRANSPORTATION OF DANGEROUS DRUGS-RA 9165 Article II Section 5 para 1 (Republic Act),CONSUMMATED - COMPREHENSIVE DANGEROUS DRUGS ACT OF 2002 - POSSESSION OF DANGEROUS DRUGS-RA 9165 Article II Section 11 (Republic Act)","Pila , Santa Clara Sur (Pob.)"
07/09/2019,3:00:00 AM,ATTEMPTED - HOMICIDE -RPC Art. 249  (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
10/09/2019,8:05:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
03/10/2019,5:00:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO DAMAGE TO PROPERTY-RPC Art 365 (Crimes Against Property),"Pila , Santa Clara Sur (Pob.)"
21/10/2019,4:25:00 PM,CONSUMMATED - RECKLESS IMPRUDENCE RESULTING TO PHYSICAL INJURY-RPC Art 365 (Crimes Against Persons),"Pila , Santa Clara Sur (Pob.)"
